customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month,tenure_bucket_13-24,tenure_bucket_25-48,tenure_bucket_49-60,tenure_bucket_61-72,churn_probability,risk_segment
9548-ZMVTX,0,1,1,72,1,0,90.45,6565.85,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,3,91.19236111111113,1,0,False,False,False,True,0.0786535566906785,Low Risk
8739-XNIKG,0,0,0,5,1,1,84.0,424.75,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,84.95,0,1,False,False,False,False,0.8915283640221863,High Risk
9755-JHNMN,0,0,0,49,1,0,67.4,3306.85,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,4,67.48673469387755,0,0,False,False,True,False,0.0475467601604815,Low Risk
3981-QSVQI,0,0,0,8,1,1,19.7,168.9,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0,21.1125,0,1,False,False,False,False,0.18129314942549624,Low Risk
2789-HQBOU,0,0,0,3,1,1,80.35,253.8,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,84.60000000000001,0,1,False,False,False,False,0.8642253515721893,High Risk
9424-CMPOG,0,1,1,9,1,0,19.6,197.4,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,21.933333333333334,0,0,False,False,False,False,0.023031042663676067,Low Risk
5067-WJEUN,0,1,1,67,1,1,54.2,3838.2,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2,57.286567164179104,0,0,False,False,False,True,0.04143405120445338,Low Risk
3450-WXOAT,0,0,0,46,1,1,45.2,2065.15,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,44.8945652173913,0,1,False,True,False,False,0.2980165195393456,Low Risk
9251-WNSOD,0,1,0,67,1,0,75.1,5064.45,0,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,0,4,75.58880597014925,0,0,False,False,False,True,0.16133121072022194,Low Risk
6974-DAFLI,0,1,0,55,1,0,19.7,1140.05,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,20.728181818181817,0,0,False,False,True,False,0.053689520708814144,Low Risk
2616-UUTFK,0,1,0,33,1,1,72.75,2447.45,0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0,4,74.1651515151515,0,1,False,True,False,False,0.2706607960971115,Low Risk
7064-JHXCE,0,1,1,62,1,0,20.05,1263.9,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,20.385483870967743,0,0,False,False,False,True,0.0050626491832638934,Low Risk
5103-MHMHY,0,0,1,1,1,0,45.95,45.95,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,45.95,0,1,False,False,False,False,0.7229836827164601,High Risk
7989-AWGEH,0,1,1,49,0,1,39.2,1838.15,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,37.51326530612245,0,1,False,False,True,False,0.34968464392187315,Medium Risk
4373-VVHQL,0,0,0,1,1,1,44.75,44.75,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,44.75,0,1,False,False,False,False,0.7813204270981383,High Risk
4559-UWIHT,0,1,0,14,1,1,82.65,1185.0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,84.64285714285714,0,1,True,False,False,False,0.7973315688001377,High Risk
7268-IGMFD,1,0,0,18,1,0,93.9,1743.9,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0,3,96.88333333333334,1,1,True,False,False,False,0.6065696443634092,High Risk
1846-XWOQN,1,0,0,1,1,1,70.15,70.15,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,70.15,0,1,False,False,False,False,0.9050641175233719,High Risk
0235-KGSLC,0,0,0,1,1,1,85.55,85.55,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1,2,85.55,0,1,False,False,False,False,0.8434619069518775,High Risk
6650-BWFRT,0,1,0,72,1,1,117.15,8529.5,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,118.46527777777776,1,0,False,False,False,True,0.0491850542819067,Low Risk
9570-KYEUA,0,0,0,64,1,0,99.25,6549.45,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0,4,102.33515625,1,0,False,False,False,True,0.14529643154131172,Low Risk
6993-YGFJV,0,1,0,69,1,1,112.55,7806.5,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,113.1376811594203,1,0,False,False,False,True,0.13628724310110452,Low Risk
2712-SYWAY,0,0,0,1,1,1,25.7,25.7,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,25.7,0,1,False,False,False,False,0.21671135671525193,Low Risk
0730-BGQGF,0,1,1,71,1,0,90.3,6287.3,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,88.55352112676057,1,0,False,False,False,True,0.01650109741149849,Low Risk
5498-IBWPI,0,1,1,66,1,1,49.4,3251.85,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1,49.27045454545454,0,0,False,False,False,True,0.13176455641732454,Low Risk
9101-NTIXF,0,0,0,2,1,0,19.4,50.6,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,25.3,0,1,False,False,False,False,0.21570408781603354,Low Risk
0013-SMEOE,1,1,0,71,1,1,109.7,7904.25,0,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,111.3274647887324,1,0,False,False,False,True,0.09251569526269571,Low Risk
9314-QDMDW,0,0,0,11,1,1,61.25,729.95,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0,2,66.35909090909091,0,0,False,False,False,False,0.30524920633502867,Medium Risk
9308-ANMVE,0,0,1,47,1,1,55.3,2654.05,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,56.46914893617021,0,1,False,True,False,False,0.31195139525732424,Medium Risk
2884-GBPFB,0,1,0,35,1,1,70.3,2416.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,69.04428571428572,0,1,False,True,False,False,0.6633381084505731,High Risk
3757-NJYBX,1,1,0,32,1,0,106.35,3520.75,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0,4,110.0234375,1,1,False,True,False,False,0.6821204017922439,High Risk
3413-DHLPB,0,1,1,60,1,1,103.75,5969.95,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0,4,99.49916666666668,1,1,False,False,True,False,0.4733128503051145,Medium Risk
7649-PHJVR,0,0,0,11,1,0,19.5,226.8,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,20.61818181818182,0,0,False,False,False,False,0.03627917979811744,Low Risk
6114-TCFID,0,0,0,29,0,0,39.5,1082.75,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,3,37.33620689655172,0,0,False,True,False,False,0.1322740694966649,Low Risk
3787-TRIAL,0,1,1,21,0,1,26.05,565.75,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,26.94047619047619,0,1,True,False,False,False,0.5296046702194542,Medium Risk
2573-GYRUU,1,1,0,48,1,1,91.05,4370.75,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,2,91.05729166666669,1,1,False,True,False,False,0.5929457379242559,Medium Risk
5156-UMKOW,0,0,1,3,0,0,29.65,90.05,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,30.016666666666666,0,1,False,False,False,False,0.6070855188171425,High Risk
1247-QBVSH,0,1,1,43,1,0,50.2,2169.4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,50.45116279069768,0,1,False,True,False,False,0.2633026898689158,Low Risk
6734-GMPVK,0,0,0,5,1,0,105.3,550.6,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,4,110.12,1,1,False,False,False,False,0.700922973455328,High Risk
9822-OAOVB,0,0,0,1,1,1,55.45,55.45,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,55.45,0,1,False,False,False,False,0.7623359843341498,High Risk
6161-ERDGD,0,1,1,71,1,0,85.45,6300.85,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,5,88.7443661971831,0,0,False,False,False,True,0.19618512993906076,Low Risk
1226-JZNKR,0,1,1,8,1,0,19.8,160.05,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,20.00625,0,0,False,False,False,False,0.14095565536221222,Low Risk
7318-EIVKO,0,0,0,8,1,1,59.25,436.6,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,54.575,0,1,False,False,False,False,0.5485927204418183,Medium Risk
3771-PZOBW,0,0,0,20,1,1,90.7,1781.35,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,2,89.0675,1,1,True,False,False,False,0.6684457076984436,High Risk
5136-KCKGI,0,1,1,33,1,1,103.7,3467.0,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,0,4,105.06060606060606,1,0,False,True,False,False,0.48672642540427963,Medium Risk
8231-BSWXX,0,0,0,71,1,1,79.05,5552.5,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,1,78.20422535211267,0,0,False,False,False,True,0.15409714094404192,Low Risk
6486-LHTMA,1,1,0,31,1,1,90.7,2835.5,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,2,91.46774193548389,1,0,False,True,False,False,0.39154868691150657,Medium Risk
4083-BFNYK,1,1,0,38,1,0,95.0,3591.25,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0,3,94.50657894736842,1,0,False,True,False,False,0.29235413165525403,Low Risk
3722-WPXTK,0,0,0,1,1,1,88.35,88.35,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,88.35,0,1,False,False,False,False,0.914255682317409,High Risk
7389-KBFIT,0,1,1,2,0,1,30.25,63.75,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,31.875,0,1,False,False,False,False,0.6657348922118722,High Risk
7176-WIONM,0,1,0,12,0,1,49.85,617.15,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,3,51.42916666666667,0,1,False,False,False,False,0.5015045227541715,Medium Risk
5141-ZUVBH,0,0,1,9,1,0,93.0,870.25,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,4,96.69444444444444,1,1,False,False,False,False,0.6796210855272743,High Risk
1089-HDMKP,1,0,1,11,1,1,54.55,601.25,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,2,54.65909090909091,0,1,False,False,False,False,0.43292605219442803,Medium Risk
7623-HKYRK,0,0,1,6,1,0,19.7,111.65,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,18.60833333333333,0,1,False,False,False,False,0.14163038204862607,Low Risk
0310-SUCIN,0,1,0,71,1,1,84.8,6046.1,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,6,85.15633802816902,0,0,False,False,False,True,0.1593018863691484,Low Risk
5197-PYEPU,0,1,1,42,1,1,94.45,3923.8,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0,3,93.42380952380952,1,0,False,True,False,False,0.23829685189131178,Low Risk
2929-ERCFZ,0,1,1,8,1,1,94.2,777.3,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,3,97.1625,1,1,False,False,False,False,0.837310835144618,High Risk
7548-SEPYI,0,0,0,5,1,1,96.25,512.45,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,3,102.49,1,1,False,False,False,False,0.896699413015934,High Risk
8835-VSDSE,0,1,0,2,1,1,70.7,141.45,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,70.725,0,1,False,False,False,False,0.8373055776766013,High Risk
6619-RPLQZ,0,1,1,45,1,0,20.85,892.15,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.82555555555556,0,0,False,True,False,False,0.009553029488292201,Low Risk
3275-RHRNE,0,1,1,28,0,1,60.0,1682.05,0,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,5,60.073214285714286,0,0,False,True,False,False,0.22037145128477084,Low Risk
3503-TYDAY,0,1,0,43,1,0,80.45,3398.9,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,79.04418604651163,0,1,False,True,False,False,0.6084648791711266,High Risk
6901-GOGZG,0,0,1,60,1,1,84.95,4984.85,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,5,83.08083333333335,0,0,False,False,True,False,0.07914911702800669,Low Risk
1623-NLDOT,0,1,0,42,0,0,33.55,1445.3,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,2,34.41190476190476,0,0,False,True,False,False,0.3291253407764625,Medium Risk
7021-XSNYE,0,1,1,7,0,0,49.65,305.55,0,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0,4,43.65,0,0,False,False,False,False,0.08650435779180594,Low Risk
9621-OUPYD,0,1,0,25,1,1,20.2,507.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,20.316,0,0,False,True,False,False,0.022917078154989293,Low Risk
9898-KZQDZ,1,1,1,40,1,1,94.55,3640.45,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,2,91.01125,1,1,False,True,False,False,0.6307709869347522,High Risk
8982-NHAVY,0,0,0,27,1,1,100.5,2673.45,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,3,99.01666666666668,1,0,False,True,False,False,0.3947007421329833,Medium Risk
