customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,tenure_bucket,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month
5859-HZYLF,0,1,1,26,1,1,19.15,515.75,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,19.83653846153846,0,0
8257-RZAHR,0,1,0,14,1,1,64.7,941.0,1,13-24,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,67.21428571428571,0,1
5293-WXJAK,1,1,0,11,1,1,104.05,1133.65,1,0-12,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0,4,103.05909090909091,1,1
3156-QLHBO,0,0,1,2,1,0,19.25,48.35,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,24.175,0,1
2208-NQBCT,0,1,1,26,1,0,81.95,2070.05,0,25-48,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,79.6173076923077,0,1
1779-PWPMG,1,1,0,72,1,1,114.65,8333.95,0,61-72,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,115.74930555555557,1,0
6621-NRZAK,0,1,1,63,1,0,20.0,1209.25,0,61-72,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,19.194444444444443,0,0
0831-JNISG,0,1,1,71,1,0,19.8,1396.25,0,61-72,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.66549295774648,0,0
0774-IFUVM,0,1,1,11,1,1,65.15,723.35,0,0-12,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,65.75909090909092,0,1
3082-WQRVY,1,1,0,14,1,0,19.65,228.65,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,16.33214285714286,0,0
9553-DLCLU,0,0,1,13,1,0,88.95,1161.75,0,13-24,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,89.36538461538461,0,0
1641-BYBTK,0,0,1,6,1,1,20.2,98.35,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,16.391666666666666,0,1
2460-NGXBJ,1,1,1,11,1,1,75.2,775.3,0,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,70.48181818181818,0,1
2446-ZKVAF,0,1,0,18,1,0,56.8,1074.65,0,13-24,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,59.70277777777778,0,1
0841-NULXI,0,0,0,1,0,1,35.55,35.55,1,0-12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,35.55,0,1
3522-CDKHF,0,1,0,32,1,1,75.5,2324.7,0,25-48,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,72.646875,0,1
1430-SFQSA,0,0,0,29,0,0,35.6,1072.6,0,25-48,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,2,36.98620689655172,0,0
0411-EZJZE,0,0,0,3,1,1,60.25,170.5,0,0-12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,56.833333333333336,0,1
7851-WZEKY,0,0,0,2,1,1,95.15,196.9,1,0-12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2,98.45,1,1
8844-TONUD,0,1,1,13,1,1,96.65,1162.85,1,13-24,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0,3,89.44999999999999,1,1
8807-ARQET,0,0,0,41,0,1,40.35,1677.85,0,25-48,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,40.923170731707316,0,1
8992-CEUEN,0,0,0,1,1,0,18.85,18.85,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,18.85,0,1
4320-QMLLA,0,0,0,7,1,0,54.85,370.4,0,0-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1,52.91428571428571,0,1
8777-PVYGU,0,1,0,52,1,1,64.3,3410.6,0,49-60,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0,3,65.58846153846153,0,0
8292-ITGYJ,0,1,1,45,1,1,24.65,1138.8,0,25-48,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,25.306666666666665,0,0
6870-ZWMNX,0,1,0,70,1,0,76.1,5264.25,0,61-72,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,4,75.20357142857142,0,0
0621-CXBKL,0,0,0,53,1,0,18.7,1005.7,0,49-60,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,18.975471698113207,0,0
5268-DSMNQ,1,1,0,62,1,1,97.95,5936.55,0,61-72,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,3,95.7508064516129,1,0
5334-JLAXU,0,1,0,60,1,1,94.1,5475.9,0,49-60,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0,3,91.265,1,1
4086-YQSNZ,1,1,0,3,1,1,80.4,224.05,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,74.68333333333334,0,1
6242-MBHPK,1,1,0,23,1,1,95.1,2326.05,0,13-24,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,3,101.13260869565218,1,1
5868-CZJDR,0,0,1,1,0,1,31.35,31.35,1,0-12,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,31.35,0,1
9359-UGBTK,0,0,0,67,1,1,72.35,4991.5,0,61-72,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0,4,74.5,0,0
0135-NMXAP,0,0,0,12,1,1,89.75,1052.4,1,0-12,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,2,87.7,0,1
4782-OSFXZ,1,1,0,71,1,1,82.7,5831.2,0,61-72,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,5,82.12957746478872,0,0
6479-OAUSD,0,0,0,25,1,0,19.9,510.8,0,25-48,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,20.432000000000002,0,0
7129-ACFOG,0,0,0,5,1,1,53.8,283.95,0,0-12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,56.79,0,1
4189-NAKJS,0,0,0,26,1,1,51.55,1295.4,0,25-48,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,49.823076923076925,0,0
5562-BETPV,0,1,1,1,1,0,19.65,19.65,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0,19.65,0,0
1282-IHQAC,1,0,0,70,0,1,44.05,3011.65,0,61-72,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,3,43.02357142857143,0,0
9127-FHJBZ,0,1,1,72,1,1,114.0,8093.15,0,61-72,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,6,112.4048611111111,1,0
6270-OMFIW,0,1,0,60,1,1,94.4,5610.25,1,49-60,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0,3,93.50416666666666,1,0
1641-RQDAY,1,1,1,32,1,1,100.4,3217.65,0,25-48,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,3,100.5515625,1,1
0107-WESLM,0,0,0,1,1,1,19.85,19.85,1,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0,19.85,0,1
6994-ORCWG,0,0,0,14,1,1,54.25,773.2,0,13-24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1,55.228571428571435,0,0
1346-UFHAX,0,0,0,13,1,1,80.0,1029.35,0,13-24,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,79.18076923076923,0,1
3992-YWPKO,0,0,0,6,1,1,109.9,669.45,1,0-12,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,1,5,111.575,1,1
2933-XEUJM,0,0,0,46,1,0,79.2,3593.8,0,25-48,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,0,4,78.12608695652175,0,0
0125-LZQXK,0,0,0,15,1,1,101.35,1553.95,1,13-24,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0,4,103.59666666666666,1,1
5461-QKNTN,1,1,0,43,1,1,94.3,3953.15,0,25-48,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,3,91.93372093023255,1,1
4835-YSJMR,0,0,0,39,1,1,49.8,1971.15,0,25-48,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,50.542307692307695,0,0
8399-YNDCH,1,0,0,21,1,1,60.05,1236.15,1,13-24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,2,58.86428571428572,0,1
3164-YAXFY,0,0,0,57,0,1,53.75,3196.0,0,49-60,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,4,56.07017543859649,0,1
0887-WBJVH,0,1,0,53,1,1,93.45,4872.2,0,49-60,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0,3,91.92830188679245,1,0
4660-IRIBM,0,1,1,18,1,1,87.9,1500.5,0,13-24,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,3,83.36111111111111,0,1
5673-FSSMF,0,0,0,1,1,1,60.15,60.15,1,0-12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,60.15,0,1
7670-ZBPOQ,0,1,0,58,1,1,61.05,3478.75,0,49-60,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,2,59.97844827586207,0,0
8089-UZWLX,1,0,0,71,1,0,104.05,7413.55,0,61-72,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,0,3,104.41619718309859,1,0
0080-OROZO,0,0,0,35,1,1,99.25,3532.0,0,25-48,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0,4,100.91428571428571,1,0
3916-NRPAP,0,0,0,3,1,0,85.7,256.75,0,0-12,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1,2,85.58333333333333,0,1
6807-SIWJI,0,0,0,38,1,1,104.85,3887.25,0,25-48,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0,4,102.29605263157895,1,0
8221-HVAYI,0,1,1,35,1,1,69.15,2490.15,0,25-48,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0,4,71.14714285714285,0,0
1579-KLYDT,0,0,0,7,1,1,90.45,593.45,1,0-12,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,2,84.77857142857144,1,1
5232-NXPAY,0,0,0,47,1,0,74.45,3510.3,0,25-48,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0,4,74.6872340425532,0,0
8967-SZQAS,0,0,0,14,1,0,50.45,765.45,0,13-24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,54.675000000000004,0,1
4468-KAZHE,1,1,0,20,1,1,60.0,1259.35,0,13-24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,62.967499999999994,0,1
0455-ENTCR,0,1,0,66,1,0,85.25,5538.35,0,61-72,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0,5,83.91439393939395,0,0
8944-AILEF,0,1,0,15,1,1,19.45,340.85,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0,22.723333333333336,0,1
5542-NKVRU,0,0,0,42,1,1,20.75,844.45,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,20.10595238095238,0,0
7126-RBHSD,0,1,0,17,1,0,78.9,1348.95,0,13-24,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,79.35000000000001,0,1
5370-IIVVL,0,0,0,37,1,1,104.5,3778.0,0,25-48,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,4,102.10810810810811,1,0
6789-HJBWG,0,0,0,12,1,1,49.4,611.65,0,0-12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,50.97083333333333,0,1
3927-NLNRY,0,1,0,53,1,1,94.25,4867.95,1,49-60,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0,3,91.84811320754717,1,0
9087-EYCPR,0,0,0,60,1,0,25.0,1505.05,0,49-60,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,25.084166666666665,0,0
6791-YBNAK,0,1,1,18,0,0,25.55,467.85,0,13-24,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,25.991666666666667,0,1
6358-LYNGM,0,0,0,1,1,1,74.9,74.9,1,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,74.9,0,1
6077-BDPXA,0,0,0,3,1,1,70.15,194.2,0,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,64.73333333333333,0,1
0013-MHZWF,0,0,1,9,1,1,69.4,571.45,0,0-12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0,3,63.49444444444445,0,1
5494-HECPR,0,0,0,1,1,1,80.25,80.25,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,80.25,0,1
8268-YDIXR,0,1,0,56,1,1,93.15,5253.95,0,49-60,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0,3,93.82053571428571,1,0
9824-BEMCV,0,1,1,17,1,1,69.0,1149.65,1,13-24,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,67.62647058823529,0,1
1373-ORVIZ,0,1,1,11,1,1,66.35,740.8,1,0-12,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,2,67.34545454545454,0,1
4291-SHSBH,0,0,0,7,1,1,69.55,521.35,0,0-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,74.47857142857143,0,1
6980-IMXXE,0,1,1,69,1,0,20.2,1412.65,0,61-72,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,20.473188405797103,0,0
9866-QEVEE,0,0,0,19,1,1,86.0,1532.45,1,13-24,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,80.65526315789474,0,1
9897-KXHCM,0,1,1,3,1,1,80.3,250.05,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,83.35000000000001,0,1
0040-HALCW,0,1,1,54,1,0,20.4,1090.6,0,49-60,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,20.196296296296296,0,0
0784-GTUUK,0,1,0,62,1,1,23.75,1446.8,0,61-72,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,23.335483870967742,0,0
